path,shape_a,shape_b,shape_c,sigma,pixels,border,is_exp,is_date
/media/juan/jc/archivos_represion/Ficheros/ACNR_militantes/Tellez_Pacheco_Enrique/IMG_8008.JPG,3456,4608,3,0.33,1200,5,1,0
/media/juan/jc/archivos_represion/Ficheros/ACNR_militantes/Tellez_Pacheco_Enrique/IMG_8008.JPG,3456,4608,3,0.33,1300,5,1,0
"/media/juan/jc/archivos_represion/Ficheros/UAG/78-04-15_a_78-11-10/UAG,_fichas-45-.JPG",4608,3456,3,0.33,900,5,0,0
"/media/juan/jc/archivos_represion/Ficheros/UAG/78-04-15_a_78-11-10/UAG,_fichas-45-.JPG",4608,3456,3,0.33,1100,5,0,0
"/media/juan/jc/archivos_represion/Ficheros/UAG/78-04-15_a_78-11-10/UAG,_fichas-45-.JPG",4608,3456,3,0.33,1200,5,0,0
"/media/juan/jc/archivos_represion/Ficheros/UAG/78-04-15_a_78-11-10/UAG,_fichas-45-.JPG",4608,3456,3,0.33,1300,5,0,0
/media/juan/jc/archivos_represion/Ficheros/PDLP_militantes/Fierro_Galeana_Urbano/Fierrro_Galeana_Urbano-10-.JPG,4608,3456,3,0.33,900,5,0,0
/media/juan/jc/archivos_represion/Ficheros/PDLP_militantes/Fierro_Galeana_Urbano/Fierrro_Galeana_Urbano-10-.JPG,4608,3456,3,0.33,1100,5,0,0
/media/juan/jc/archivos_represion/Ficheros/PDLP_militantes/Fierro_Galeana_Urbano/Fierrro_Galeana_Urbano-10-.JPG,4608,3456,3,0.33,1200,5,0,0
/media/juan/jc/archivos_represion/Ficheros/PDLP_militantes/Fierro_Galeana_Urbano/Fierrro_Galeana_Urbano-10-.JPG,4608,3456,3,0.33,1300,5,0,0
"/media/juan/jc/archivos_represion/Ficheros/VARP/DFS,_Fichas_VARP/DFS,_fichas,_VARP-47-.JPG",3456,4608,3,0.33,900,5,1,0
"/media/juan/jc/archivos_represion/Ficheros/VARP/DFS,_Fichas_VARP/DFS,_fichas,_VARP-47-.JPG",3456,4608,3,0.33,1100,5,1,0
"/media/juan/jc/archivos_represion/Ficheros/VARP/DFS,_Fichas_VARP/DFS,_fichas,_VARP-47-.JPG",3456,4608,3,0.33,1200,5,1,0
"/media/juan/jc/archivos_represion/Ficheros/VARP/DFS,_Fichas_VARP/DFS,_fichas,_VARP-47-.JPG",3456,4608,3,0.33,1300,5,1,0
/media/juan/jc/archivos_represion/Ficheros/Gobernadores/Abarca_Alarcon/64-11-26_a_66-12-23._abarca_alarcon_Raymundo_2/DSC04105.JPG,1944,2592,3,0.33,900,5,1,0
/media/juan/jc/archivos_represion/Ficheros/Gobernadores/Abarca_Alarcon/64-11-26_a_66-12-23._abarca_alarcon_Raymundo_2/DSC04105.JPG,1944,2592,3,0.33,1100,5,1,0
/media/juan/jc/archivos_represion/Ficheros/Gobernadores/Abarca_Alarcon/64-11-26_a_66-12-23._abarca_alarcon_Raymundo_2/DSC04105.JPG,1944,2592,3,0.33,1200,5,1,0
/media/juan/jc/archivos_represion/Ficheros/Gobernadores/Abarca_Alarcon/64-11-26_a_66-12-23._abarca_alarcon_Raymundo_2/DSC04105.JPG,1944,2592,3,0.33,1300,5,1,0
"/media/juan/jc/archivos_represion/Ficheros/SEDENA,_Batallones/35_Z.M/DSC06548.JPG",2432,4320,3,0.33,900,5,0,0
"/media/juan/jc/archivos_represion/Ficheros/SEDENA,_Batallones/35_Z.M/DSC06548.JPG",2432,4320,3,0.33,1100,5,0,0
"/media/juan/jc/archivos_represion/Ficheros/SEDENA,_Batallones/35_Z.M/DSC06548.JPG",2432,4320,3,0.33,1200,5,0,0
"/media/juan/jc/archivos_represion/Ficheros/SEDENA,_Batallones/35_Z.M/DSC06548.JPG",2432,4320,3,0.33,1300,5,0,0
"/media/juan/jc/archivos_represion/Ficheros/UAG/82-02-17_a_82-03-18/UAG,_fichas-40-.JPG",4608,3456,3,0.33,900,5,0,0
"/media/juan/jc/archivos_represion/Ficheros/UAG/82-02-17_a_82-03-18/UAG,_fichas-40-.JPG",4608,3456,3,0.33,1100,5,0,0
"/media/juan/jc/archivos_represion/Ficheros/UAG/82-02-17_a_82-03-18/UAG,_fichas-40-.JPG",4608,3456,3,0.33,1200,5,0,0
"/media/juan/jc/archivos_represion/Ficheros/UAG/82-02-17_a_82-03-18/UAG,_fichas-40-.JPG",4608,3456,3,0.33,1300,5,0,0
/media/juan/jc/archivos_represion/Ficheros/Detenidos_Desaparecidos/Alberto/Alberto-2-.JPG,2304,1728,3,0.33,900,5,0,0
/media/juan/jc/archivos_represion/Ficheros/Detenidos_Desaparecidos/Alberto/Alberto-2-.JPG,2304,1728,3,0.33,1100,5,0,0
/media/juan/jc/archivos_represion/Ficheros/Detenidos_Desaparecidos/Alberto/Alberto-2-.JPG,2304,1728,3,0.33,1200,5,0,0
/media/juan/jc/archivos_represion/Ficheros/Detenidos_Desaparecidos/Alberto/Alberto-2-.JPG,2304,1728,3,0.33,1300,5,0,0
/media/juan/jc/archivos_represion/Ficheros/PDLP/74-08-11_a_79-04-10/PDLP_Fichas-21-.JPG,3456,4608,3,0.33,900,5,1,1
/media/juan/jc/archivos_represion/Ficheros/PDLP/74-08-11_a_79-04-10/PDLP_Fichas-21-.JPG,3456,4608,3,0.33,1100,5,1,0
/media/juan/jc/archivos_represion/Ficheros/PDLP/74-08-11_a_79-04-10/PDLP_Fichas-21-.JPG,3456,4608,3,0.33,1200,5,1,1
/media/juan/jc/archivos_represion/Ficheros/PDLP/74-08-11_a_79-04-10/PDLP_Fichas-21-.JPG,3456,4608,3,0.33,1300,5,1,0
/media/juan/jc/archivos_represion/Ficheros/Movimiento_de_Accion_Revolucionaria/Martinez_Perez_Jose_Luis/Martinez_Perez_Jose_Luis-62-.JPG,3456,4608,3,0.33,900,5,1,0
/media/juan/jc/archivos_represion/Ficheros/Movimiento_de_Accion_Revolucionaria/Martinez_Perez_Jose_Luis/Martinez_Perez_Jose_Luis-62-.JPG,3456,4608,3,0.33,1100,5,1,0
/media/juan/jc/archivos_represion/Ficheros/Movimiento_de_Accion_Revolucionaria/Martinez_Perez_Jose_Luis/Martinez_Perez_Jose_Luis-62-.JPG,3456,4608,3,0.33,1200,5,1,0
/media/juan/jc/archivos_represion/Ficheros/Movimiento_de_Accion_Revolucionaria/Martinez_Perez_Jose_Luis/Martinez_Perez_Jose_Luis-62-.JPG,3456,4608,3,0.33,1300,5,1,0
/media/juan/jc/archivos_represion/Ficheros/Genaro_Vazquez_Rojas/60-01-26_a_66-07-04/DSC02291.JPG,1944,2592,3,0.33,900,5,1,0
/media/juan/jc/archivos_represion/Ficheros/Genaro_Vazquez_Rojas/60-01-26_a_66-07-04/DSC02291.JPG,1944,2592,3,0.33,1100,5,1,0
/media/juan/jc/archivos_represion/Ficheros/Genaro_Vazquez_Rojas/60-01-26_a_66-07-04/DSC02291.JPG,1944,2592,3,0.33,1200,5,1,0
/media/juan/jc/archivos_represion/Ficheros/Genaro_Vazquez_Rojas/60-01-26_a_66-07-04/DSC02291.JPG,1944,2592,3,0.33,1300,5,1,0
/media/juan/jc/archivos_represion/Ficheros/Brigada_Campesina_de_Ajusticiamiento/BCA/Brigada_Campesina_de_Ajusticiamiento-115-.JPG,3456,4608,3,0.33,900,5,1,0
/media/juan/jc/archivos_represion/Ficheros/Brigada_Campesina_de_Ajusticiamiento/BCA/Brigada_Campesina_de_Ajusticiamiento-115-.JPG,3456,4608,3,0.33,1100,5,1,0
/media/juan/jc/archivos_represion/Ficheros/Brigada_Campesina_de_Ajusticiamiento/BCA/Brigada_Campesina_de_Ajusticiamiento-115-.JPG,3456,4608,3,0.33,1200,5,1,0
/media/juan/jc/archivos_represion/Ficheros/Brigada_Campesina_de_Ajusticiamiento/BCA/Brigada_Campesina_de_Ajusticiamiento-115-.JPG,3456,4608,3,0.33,1300,5,1,0
"/media/juan/jc/archivos_represion/Ficheros/VARP/VARP_5/100-10-16-4,_L_8-21-.JPG",4608,3456,3,0.33,900,5,0,0
"/media/juan/jc/archivos_represion/Ficheros/VARP/VARP_5/100-10-16-4,_L_8-21-.JPG",4608,3456,3,0.33,1100,5,1,0
"/media/juan/jc/archivos_represion/Ficheros/VARP/VARP_5/100-10-16-4,_L_8-21-.JPG",4608,3456,3,0.33,1200,5,0,0
"/media/juan/jc/archivos_represion/Ficheros/VARP/VARP_5/100-10-16-4,_L_8-21-.JPG",4608,3456,3,0.33,1300,5,0,0
"/media/juan/jc/archivos_represion/Ficheros/PROCUP/PROCUP,_fichas-18-.JPG",3456,4608,3,0.33,900,5,0,0
"/media/juan/jc/archivos_represion/Ficheros/PROCUP/PROCUP,_fichas-18-.JPG",3456,4608,3,0.33,1100,5,0,0
"/media/juan/jc/archivos_represion/Ficheros/PROCUP/PROCUP,_fichas-18-.JPG",3456,4608,3,0.33,1200,5,0,0
"/media/juan/jc/archivos_represion/Ficheros/PROCUP/PROCUP,_fichas-18-.JPG",3456,4608,3,0.33,1300,5,0,0
/media/juan/jc/archivos_represion/Ficheros/ACNR_militantes/Lopez_Ayala_Raul/IMG_0093.JPG,3456,4608,3,0.33,900,5,0,1
/media/juan/jc/archivos_represion/Ficheros/ACNR_militantes/Lopez_Ayala_Raul/IMG_0093.JPG,3456,4608,3,0.33,1100,5,0,1
/media/juan/jc/archivos_represion/Ficheros/ACNR_militantes/Lopez_Ayala_Raul/IMG_0093.JPG,3456,4608,3,0.33,1200,5,1,1
/media/juan/jc/archivos_represion/Ficheros/ACNR_militantes/Lopez_Ayala_Raul/IMG_0093.JPG,3456,4608,3,0.33,1300,5,0,1
"/media/juan/jc/archivos_represion/Ficheros/Detenidos_Desaparecidos/Mendoza_Gaytan_David_Jesus/De_67-12-16_a_76-08-05,_MENDOZA_GAYTAN_,_David_Jesus-4-.JPG",3456,4608,3,0.33,900,5,1,0
"/media/juan/jc/archivos_represion/Ficheros/Detenidos_Desaparecidos/Mendoza_Gaytan_David_Jesus/De_67-12-16_a_76-08-05,_MENDOZA_GAYTAN_,_David_Jesus-4-.JPG",3456,4608,3,0.33,1100,5,1,0
"/media/juan/jc/archivos_represion/Ficheros/Detenidos_Desaparecidos/Mendoza_Gaytan_David_Jesus/De_67-12-16_a_76-08-05,_MENDOZA_GAYTAN_,_David_Jesus-4-.JPG",3456,4608,3,0.33,1200,5,1,0
"/media/juan/jc/archivos_represion/Ficheros/Detenidos_Desaparecidos/Mendoza_Gaytan_David_Jesus/De_67-12-16_a_76-08-05,_MENDOZA_GAYTAN_,_David_Jesus-4-.JPG",3456,4608,3,0.33,1300,5,0,0
/media/juan/jc/archivos_represion/Ficheros/ACNR_militantes/Gallardo_Moreno_Juan/IMG_0014.JPG,3456,4608,3,0.33,900,5,0,0
/media/juan/jc/archivos_represion/Ficheros/ACNR_militantes/Gallardo_Moreno_Juan/IMG_0014.JPG,3456,4608,3,0.33,1100,5,0,0
/media/juan/jc/archivos_represion/Ficheros/ACNR_militantes/Gallardo_Moreno_Juan/IMG_0014.JPG,3456,4608,3,0.33,1200,5,0,0
/media/juan/jc/archivos_represion/Ficheros/ACNR_militantes/Gallardo_Moreno_Juan/IMG_0014.JPG,3456,4608,3,0.33,1300,5,0,0
"/media/juan/jc/archivos_represion/Ficheros/ACNR_y_PDLP,_Tarjetas/IMG_7565.JPG",3456,4608,3,0.33,900,5,1,0
"/media/juan/jc/archivos_represion/Ficheros/ACNR_y_PDLP,_Tarjetas/IMG_7565.JPG",3456,4608,3,0.33,1100,5,1,0
"/media/juan/jc/archivos_represion/Ficheros/ACNR_y_PDLP,_Tarjetas/IMG_7565.JPG",3456,4608,3,0.33,1200,5,0,0
"/media/juan/jc/archivos_represion/Ficheros/ACNR_y_PDLP,_Tarjetas/IMG_7565.JPG",3456,4608,3,0.33,1300,5,1,0
/media/juan/jc/archivos_represion/Ficheros/Detenidos_Desaparecidos/Gamiz_Garcia_Jacobo/Gamiz_Garcia_Jacobo-43-.JPG,1728,2304,3,0.33,900,5,0,0
/media/juan/jc/archivos_represion/Ficheros/Detenidos_Desaparecidos/Gamiz_Garcia_Jacobo/Gamiz_Garcia_Jacobo-43-.JPG,1728,2304,3,0.33,1100,5,0,0
/media/juan/jc/archivos_represion/Ficheros/Detenidos_Desaparecidos/Gamiz_Garcia_Jacobo/Gamiz_Garcia_Jacobo-43-.JPG,1728,2304,3,0.33,1200,5,0,0
/media/juan/jc/archivos_represion/Ficheros/Detenidos_Desaparecidos/Gamiz_Garcia_Jacobo/Gamiz_Garcia_Jacobo-43-.JPG,1728,2304,3,0.33,1300,5,0,0
/media/juan/jc/archivos_represion/Ficheros/ACNR_militantes/Gutierrez_Borja_Efren/IMG_7338.JPG,4608,3456,3,0.33,900,5,0,0
/media/juan/jc/archivos_represion/Ficheros/ACNR_militantes/Gutierrez_Borja_Efren/IMG_7338.JPG,4608,3456,3,0.33,1100,5,0,0
/media/juan/jc/archivos_represion/Ficheros/ACNR_militantes/Gutierrez_Borja_Efren/IMG_7338.JPG,4608,3456,3,0.33,1200,5,0,0
/media/juan/jc/archivos_represion/Ficheros/ACNR_militantes/Gutierrez_Borja_Efren/IMG_7338.JPG,4608,3456,3,0.33,1300,5,0,0
"/media/juan/jc/archivos_represion/Ficheros/Comandos_Armados_Revolucionario_del_Pueblo_10_de_Junio/CARP10J,_Fichas-17-.JPG",3456,4608,3,0.33,900,5,1,0
"/media/juan/jc/archivos_represion/Ficheros/Comandos_Armados_Revolucionario_del_Pueblo_10_de_Junio/CARP10J,_Fichas-17-.JPG",3456,4608,3,0.33,1100,5,1,0
"/media/juan/jc/archivos_represion/Ficheros/Comandos_Armados_Revolucionario_del_Pueblo_10_de_Junio/CARP10J,_Fichas-17-.JPG",3456,4608,3,0.33,1200,5,1,0
"/media/juan/jc/archivos_represion/Ficheros/Comandos_Armados_Revolucionario_del_Pueblo_10_de_Junio/CARP10J,_Fichas-17-.JPG",3456,4608,3,0.33,1300,5,1,0
/media/juan/jc/archivos_represion/Ficheros/Detenidos_Desaparecidos/Gamiz_Garcia_Jacobo/Gamiz_Garcia_Jacobo-28-.JPG,1728,2304,3,0.33,900,5,1,0
/media/juan/jc/archivos_represion/Ficheros/Detenidos_Desaparecidos/Gamiz_Garcia_Jacobo/Gamiz_Garcia_Jacobo-28-.JPG,1728,2304,3,0.33,1100,5,1,0
/media/juan/jc/archivos_represion/Ficheros/Detenidos_Desaparecidos/Gamiz_Garcia_Jacobo/Gamiz_Garcia_Jacobo-28-.JPG,1728,2304,3,0.33,1200,5,1,0
/media/juan/jc/archivos_represion/Ficheros/Detenidos_Desaparecidos/Gamiz_Garcia_Jacobo/Gamiz_Garcia_Jacobo-28-.JPG,1728,2304,3,0.33,1300,5,1,0
/media/juan/jc/archivos_represion/Ficheros/Detenidos_Desaparecidos/Cabanas_Diaz_Luis_Armando/Cabanas_Dimas_Luis_Armando-16-.JPG,3456,4608,3,0.33,900,5,1,0
/media/juan/jc/archivos_represion/Ficheros/Detenidos_Desaparecidos/Cabanas_Diaz_Luis_Armando/Cabanas_Dimas_Luis_Armando-16-.JPG,3456,4608,3,0.33,1100,5,1,0
/media/juan/jc/archivos_represion/Ficheros/Detenidos_Desaparecidos/Cabanas_Diaz_Luis_Armando/Cabanas_Dimas_Luis_Armando-16-.JPG,3456,4608,3,0.33,1200,5,1,0
/media/juan/jc/archivos_represion/Ficheros/Detenidos_Desaparecidos/Cabanas_Diaz_Luis_Armando/Cabanas_Dimas_Luis_Armando-16-.JPG,3456,4608,3,0.33,1300,5,1,0
"/media/juan/jc/archivos_represion/Ficheros/UPCEG,_Version_Publica-59-04-09_a_85-12-04-,_Guerrero/UPCEG,_2_de_4-67-04-21_a_69-09-18-/2_de_4-67-04-21_a_69-09-18-54-.JPG",3456,4608,3,0.33,900,5,0,0
"/media/juan/jc/archivos_represion/Ficheros/UPCEG,_Version_Publica-59-04-09_a_85-12-04-,_Guerrero/UPCEG,_2_de_4-67-04-21_a_69-09-18-/2_de_4-67-04-21_a_69-09-18-54-.JPG",3456,4608,3,0.33,1100,5,0,0
"/media/juan/jc/archivos_represion/Ficheros/UPCEG,_Version_Publica-59-04-09_a_85-12-04-,_Guerrero/UPCEG,_2_de_4-67-04-21_a_69-09-18-/2_de_4-67-04-21_a_69-09-18-54-.JPG",3456,4608,3,0.33,1200,5,0,0
"/media/juan/jc/archivos_represion/Ficheros/UPCEG,_Version_Publica-59-04-09_a_85-12-04-,_Guerrero/UPCEG,_2_de_4-67-04-21_a_69-09-18-/2_de_4-67-04-21_a_69-09-18-54-.JPG",3456,4608,3,0.33,1300,5,0,0
"/media/juan/jc/archivos_represion/Ficheros/UAG/77-03-26_a_77-12-26/UAG,_fichas-126-.JPG",2304,1728,3,0.33,900,5,0,0
"/media/juan/jc/archivos_represion/Ficheros/UAG/77-03-26_a_77-12-26/UAG,_fichas-126-.JPG",2304,1728,3,0.33,1100,5,0,0
"/media/juan/jc/archivos_represion/Ficheros/UAG/77-03-26_a_77-12-26/UAG,_fichas-126-.JPG",2304,1728,3,0.33,1200,5,0,0
"/media/juan/jc/archivos_represion/Ficheros/UAG/77-03-26_a_77-12-26/UAG,_fichas-126-.JPG",2304,1728,3,0.33,1300,5,0,0
/media/juan/jc/archivos_represion/Ficheros/Detenidos_Desaparecidos/Reyes_Carrillo_Ezequiel/Reyes_Carrillo_Ezequiel-39-.JPG,1728,2304,3,0.33,900,5,1,0
/media/juan/jc/archivos_represion/Ficheros/Detenidos_Desaparecidos/Reyes_Carrillo_Ezequiel/Reyes_Carrillo_Ezequiel-39-.JPG,1728,2304,3,0.33,1100,5,1,0
/media/juan/jc/archivos_represion/Ficheros/Detenidos_Desaparecidos/Reyes_Carrillo_Ezequiel/Reyes_Carrillo_Ezequiel-39-.JPG,1728,2304,3,0.33,1200,5,1,0
/media/juan/jc/archivos_represion/Ficheros/Detenidos_Desaparecidos/Reyes_Carrillo_Ezequiel/Reyes_Carrillo_Ezequiel-39-.JPG,1728,2304,3,0.33,1300,5,1,0
/media/juan/jc/archivos_represion/Ficheros/VARP/VARP_4/IMG_5715.JPG,4608,3456,3,0.33,900,5,0,0
/media/juan/jc/archivos_represion/Ficheros/VARP/VARP_4/IMG_5715.JPG,4608,3456,3,0.33,1100,5,0,0
/media/juan/jc/archivos_represion/Ficheros/VARP/VARP_4/IMG_5715.JPG,4608,3456,3,0.33,1200,5,0,0
/media/juan/jc/archivos_represion/Ficheros/VARP/VARP_4/IMG_5715.JPG,4608,3456,3,0.33,1300,5,0,0
"/media/juan/jc/archivos_represion/Ficheros/Corral_Garcia_Salvador,_Version_Publica/Corral_Garcia_Salvador,_Version_Publica-155-.JPG",3456,4608,3,0.33,900,5,0,0
"/media/juan/jc/archivos_represion/Ficheros/Corral_Garcia_Salvador,_Version_Publica/Corral_Garcia_Salvador,_Version_Publica-155-.JPG",3456,4608,3,0.33,1100,5,0,0
"/media/juan/jc/archivos_represion/Ficheros/Corral_Garcia_Salvador,_Version_Publica/Corral_Garcia_Salvador,_Version_Publica-155-.JPG",3456,4608,3,0.33,1200,5,0,0
"/media/juan/jc/archivos_represion/Ficheros/Corral_Garcia_Salvador,_Version_Publica/Corral_Garcia_Salvador,_Version_Publica-155-.JPG",3456,4608,3,0.33,1300,5,0,0
"/media/juan/jc/archivos_represion/Ficheros/ACNR_y_PDLP,_Tarjetas/IMG_7573.JPG",3456,4608,3,0.33,900,5,0,0
"/media/juan/jc/archivos_represion/Ficheros/ACNR_y_PDLP,_Tarjetas/IMG_7573.JPG",3456,4608,3,0.33,1100,5,1,0
"/media/juan/jc/archivos_represion/Ficheros/ACNR_y_PDLP,_Tarjetas/IMG_7573.JPG",3456,4608,3,0.33,1200,5,0,0
"/media/juan/jc/archivos_represion/Ficheros/ACNR_y_PDLP,_Tarjetas/IMG_7573.JPG",3456,4608,3,0.33,1300,5,1,0
"/media/juan/jc/archivos_represion/Ficheros/Jimenez_Fragoso_David,_Versiobn_Publica-72-11-26_a_75-05-29-/Jimenez_Fragoso_David,_Version_Publica-72-11-20_a_75-05-29-33-.JPG",3456,4608,3,0.33,900,5,0,0
"/media/juan/jc/archivos_represion/Ficheros/Jimenez_Fragoso_David,_Versiobn_Publica-72-11-26_a_75-05-29-/Jimenez_Fragoso_David,_Version_Publica-72-11-20_a_75-05-29-33-.JPG",3456,4608,3,0.33,1100,5,0,0
"/media/juan/jc/archivos_represion/Ficheros/Jimenez_Fragoso_David,_Versiobn_Publica-72-11-26_a_75-05-29-/Jimenez_Fragoso_David,_Version_Publica-72-11-20_a_75-05-29-33-.JPG",3456,4608,3,0.33,1200,5,0,0
"/media/juan/jc/archivos_represion/Ficheros/Jimenez_Fragoso_David,_Versiobn_Publica-72-11-26_a_75-05-29-/Jimenez_Fragoso_David,_Version_Publica-72-11-20_a_75-05-29-33-.JPG",3456,4608,3,0.33,1300,5,0,0
"/media/juan/jc/archivos_represion/Ficheros/VARP/VARP_1/VARP,_fichas-33-.JPG",3456,4608,3,0.33,900,5,1,1
"/media/juan/jc/archivos_represion/Ficheros/VARP/VARP_1/VARP,_fichas-33-.JPG",3456,4608,3,0.33,1100,5,1,0
"/media/juan/jc/archivos_represion/Ficheros/VARP/VARP_1/VARP,_fichas-33-.JPG",3456,4608,3,0.33,1200,5,1,1
"/media/juan/jc/archivos_represion/Ficheros/VARP/VARP_1/VARP,_fichas-33-.JPG",3456,4608,3,0.33,1300,5,1,1
"/media/juan/jc/archivos_represion/Ficheros/Hernandez_Antonio_Teresa/Hernandez_Antonio_Teresa,_fichas-41-.JPG",3456,4608,3,0.33,900,5,1,0
"/media/juan/jc/archivos_represion/Ficheros/Hernandez_Antonio_Teresa/Hernandez_Antonio_Teresa,_fichas-41-.JPG",3456,4608,3,0.33,1100,5,1,0
"/media/juan/jc/archivos_represion/Ficheros/Hernandez_Antonio_Teresa/Hernandez_Antonio_Teresa,_fichas-41-.JPG",3456,4608,3,0.33,1200,5,1,0
"/media/juan/jc/archivos_represion/Ficheros/Hernandez_Antonio_Teresa/Hernandez_Antonio_Teresa,_fichas-41-.JPG",3456,4608,3,0.33,1300,5,0,0
"/media/juan/jc/archivos_represion/Ficheros/UAG/76-11-16_a_77-03-19/UAG,_fichas-18-.JPG",2304,1728,3,0.33,900,5,0,0
"/media/juan/jc/archivos_represion/Ficheros/UAG/76-11-16_a_77-03-19/UAG,_fichas-18-.JPG",2304,1728,3,0.33,1100,5,0,0
