path,shape_a,shape_b,shape_c,sigma,pixels,border,is_exp,is_date
/media/juan/jc/archivos_represion/Ficheros/ACNR_militantes/Gallardo_Moreno_Juan/IMG_0083.JPG,3456,4608,3,0.33,1200,15,1,0
/media/juan/jc/archivos_represion/Ficheros/ACNR_militantes/Gallardo_Moreno_Juan/IMG_0083.JPG,3456,4608,3,0.01,1200,15,1,0
/media/juan/jc/archivos_represion/Ficheros/ACNR_militantes/Gallardo_Moreno_Juan/IMG_0083.JPG,3456,4608,3,0.33,1300,15,1,0
/media/juan/jc/archivos_represion/Ficheros/ACNR_militantes/Gallardo_Moreno_Juan/IMG_0083.JPG,3456,4608,3,0.01,1300,15,1,0
/media/juan/jc/archivos_represion/Ficheros/ACNR_militantes/Gallardo_Moreno_Juan/IMG_0083.JPG,3456,4608,3,0.33,1700,15,1,0
/media/juan/jc/archivos_represion/Ficheros/ACNR_militantes/Gallardo_Moreno_Juan/IMG_0083.JPG,3456,4608,3,0.01,1700,15,1,0
/media/juan/jc/archivos_represion/Ficheros/Copreros/67-04-00_a_67-11-07/copreros_fichas-77-.JPG,1944,2592,3,0.33,900,15,0,0
/media/juan/jc/archivos_represion/Ficheros/Copreros/67-04-00_a_67-11-07/copreros_fichas-77-.JPG,1944,2592,3,0.01,900,15,0,0
/media/juan/jc/archivos_represion/Ficheros/Copreros/67-04-00_a_67-11-07/copreros_fichas-77-.JPG,1944,2592,3,0.33,1100,15,0,0
/media/juan/jc/archivos_represion/Ficheros/Copreros/67-04-00_a_67-11-07/copreros_fichas-77-.JPG,1944,2592,3,0.01,1100,15,0,0
/media/juan/jc/archivos_represion/Ficheros/Copreros/67-04-00_a_67-11-07/copreros_fichas-77-.JPG,1944,2592,3,0.33,1200,15,0,0
/media/juan/jc/archivos_represion/Ficheros/Copreros/67-04-00_a_67-11-07/copreros_fichas-77-.JPG,1944,2592,3,0.01,1200,15,0,0
/media/juan/jc/archivos_represion/Ficheros/Copreros/67-04-00_a_67-11-07/copreros_fichas-77-.JPG,1944,2592,3,0.33,1300,15,0,0
/media/juan/jc/archivos_represion/Ficheros/Copreros/67-04-00_a_67-11-07/copreros_fichas-77-.JPG,1944,2592,3,0.01,1300,15,0,0
/media/juan/jc/archivos_represion/Ficheros/Copreros/67-04-00_a_67-11-07/copreros_fichas-77-.JPG,1944,2592,3,0.33,1700,15,0,0
/media/juan/jc/archivos_represion/Ficheros/Copreros/67-04-00_a_67-11-07/copreros_fichas-77-.JPG,1944,2592,3,0.01,1700,15,0,0
/media/juan/jc/archivos_represion/Ficheros/ACNR_militantes/Tellez_Pacheco_Enrique/IMG_7959.JPG,4608,3456,3,0.33,900,15,0,0
/media/juan/jc/archivos_represion/Ficheros/ACNR_militantes/Tellez_Pacheco_Enrique/IMG_7959.JPG,4608,3456,3,0.01,900,15,0,0
/media/juan/jc/archivos_represion/Ficheros/ACNR_militantes/Tellez_Pacheco_Enrique/IMG_7959.JPG,4608,3456,3,0.33,1100,15,0,0
/media/juan/jc/archivos_represion/Ficheros/ACNR_militantes/Tellez_Pacheco_Enrique/IMG_7959.JPG,4608,3456,3,0.01,1100,15,0,0
/media/juan/jc/archivos_represion/Ficheros/ACNR_militantes/Tellez_Pacheco_Enrique/IMG_7959.JPG,4608,3456,3,0.33,1200,15,0,0
/media/juan/jc/archivos_represion/Ficheros/ACNR_militantes/Tellez_Pacheco_Enrique/IMG_7959.JPG,4608,3456,3,0.01,1200,15,0,0
/media/juan/jc/archivos_represion/Ficheros/ACNR_militantes/Tellez_Pacheco_Enrique/IMG_7959.JPG,4608,3456,3,0.33,1300,15,1,0
/media/juan/jc/archivos_represion/Ficheros/ACNR_militantes/Tellez_Pacheco_Enrique/IMG_7959.JPG,4608,3456,3,0.01,1300,15,1,0
/media/juan/jc/archivos_represion/Ficheros/ACNR_militantes/Tellez_Pacheco_Enrique/IMG_7959.JPG,4608,3456,3,0.33,1700,15,0,0
/media/juan/jc/archivos_represion/Ficheros/ACNR_militantes/Tellez_Pacheco_Enrique/IMG_7959.JPG,4608,3456,3,0.01,1700,15,0,0
/media/juan/jc/archivos_represion/Ficheros/Copreros/59-04-11_a_67-04-22/COPREROS_FICHAS-19-.JPG,1944,2592,3,0.33,900,15,0,0
/media/juan/jc/archivos_represion/Ficheros/Copreros/59-04-11_a_67-04-22/COPREROS_FICHAS-19-.JPG,1944,2592,3,0.01,900,15,0,0
/media/juan/jc/archivos_represion/Ficheros/Copreros/59-04-11_a_67-04-22/COPREROS_FICHAS-19-.JPG,1944,2592,3,0.33,1100,15,0,0
/media/juan/jc/archivos_represion/Ficheros/Copreros/59-04-11_a_67-04-22/COPREROS_FICHAS-19-.JPG,1944,2592,3,0.01,1100,15,0,0
/media/juan/jc/archivos_represion/Ficheros/Copreros/59-04-11_a_67-04-22/COPREROS_FICHAS-19-.JPG,1944,2592,3,0.33,1200,15,0,0
/media/juan/jc/archivos_represion/Ficheros/Copreros/59-04-11_a_67-04-22/COPREROS_FICHAS-19-.JPG,1944,2592,3,0.01,1200,15,0,0
/media/juan/jc/archivos_represion/Ficheros/Copreros/59-04-11_a_67-04-22/COPREROS_FICHAS-19-.JPG,1944,2592,3,0.33,1300,15,0,0
/media/juan/jc/archivos_represion/Ficheros/Copreros/59-04-11_a_67-04-22/COPREROS_FICHAS-19-.JPG,1944,2592,3,0.01,1300,15,0,0
/media/juan/jc/archivos_represion/Ficheros/Copreros/59-04-11_a_67-04-22/COPREROS_FICHAS-19-.JPG,1944,2592,3,0.33,1700,15,0,0
/media/juan/jc/archivos_represion/Ficheros/Copreros/59-04-11_a_67-04-22/COPREROS_FICHAS-19-.JPG,1944,2592,3,0.01,1700,15,0,0
"/media/juan/jc/archivos_represion/Ficheros/Corral_Garcia_Luis_Miguel,_Version_Publica/Corral_Garcia_Luis_Miguel,_Expediente_Publico-219-.JPG",3456,4608,3,0.33,900,15,0,0
"/media/juan/jc/archivos_represion/Ficheros/Corral_Garcia_Luis_Miguel,_Version_Publica/Corral_Garcia_Luis_Miguel,_Expediente_Publico-219-.JPG",3456,4608,3,0.01,900,15,0,0
"/media/juan/jc/archivos_represion/Ficheros/Corral_Garcia_Luis_Miguel,_Version_Publica/Corral_Garcia_Luis_Miguel,_Expediente_Publico-219-.JPG",3456,4608,3,0.33,1100,15,0,0
"/media/juan/jc/archivos_represion/Ficheros/Corral_Garcia_Luis_Miguel,_Version_Publica/Corral_Garcia_Luis_Miguel,_Expediente_Publico-219-.JPG",3456,4608,3,0.01,1100,15,0,0
"/media/juan/jc/archivos_represion/Ficheros/Corral_Garcia_Luis_Miguel,_Version_Publica/Corral_Garcia_Luis_Miguel,_Expediente_Publico-219-.JPG",3456,4608,3,0.33,1200,15,0,0
"/media/juan/jc/archivos_represion/Ficheros/Corral_Garcia_Luis_Miguel,_Version_Publica/Corral_Garcia_Luis_Miguel,_Expediente_Publico-219-.JPG",3456,4608,3,0.01,1200,15,0,0
"/media/juan/jc/archivos_represion/Ficheros/Corral_Garcia_Luis_Miguel,_Version_Publica/Corral_Garcia_Luis_Miguel,_Expediente_Publico-219-.JPG",3456,4608,3,0.33,1300,15,0,0
"/media/juan/jc/archivos_represion/Ficheros/Corral_Garcia_Luis_Miguel,_Version_Publica/Corral_Garcia_Luis_Miguel,_Expediente_Publico-219-.JPG",3456,4608,3,0.01,1300,15,0,0
"/media/juan/jc/archivos_represion/Ficheros/Corral_Garcia_Luis_Miguel,_Version_Publica/Corral_Garcia_Luis_Miguel,_Expediente_Publico-219-.JPG",3456,4608,3,0.33,1700,15,0,0
"/media/juan/jc/archivos_represion/Ficheros/Corral_Garcia_Luis_Miguel,_Version_Publica/Corral_Garcia_Luis_Miguel,_Expediente_Publico-219-.JPG",3456,4608,3,0.01,1700,15,0,0
"/media/juan/jc/archivos_represion/Ficheros/PROCUP/PROCUP,_fichas-30-.JPG",3456,4608,3,0.33,900,15,0,0
"/media/juan/jc/archivos_represion/Ficheros/PROCUP/PROCUP,_fichas-30-.JPG",3456,4608,3,0.01,900,15,0,0
"/media/juan/jc/archivos_represion/Ficheros/PROCUP/PROCUP,_fichas-30-.JPG",3456,4608,3,0.33,1100,15,0,0
"/media/juan/jc/archivos_represion/Ficheros/PROCUP/PROCUP,_fichas-30-.JPG",3456,4608,3,0.01,1100,15,0,0
"/media/juan/jc/archivos_represion/Ficheros/PROCUP/PROCUP,_fichas-30-.JPG",3456,4608,3,0.33,1200,15,0,0
"/media/juan/jc/archivos_represion/Ficheros/PROCUP/PROCUP,_fichas-30-.JPG",3456,4608,3,0.01,1200,15,0,0
"/media/juan/jc/archivos_represion/Ficheros/PROCUP/PROCUP,_fichas-30-.JPG",3456,4608,3,0.33,1300,15,0,0
"/media/juan/jc/archivos_represion/Ficheros/PROCUP/PROCUP,_fichas-30-.JPG",3456,4608,3,0.01,1300,15,0,0
"/media/juan/jc/archivos_represion/Ficheros/PROCUP/PROCUP,_fichas-30-.JPG",3456,4608,3,0.33,1700,15,0,0
"/media/juan/jc/archivos_represion/Ficheros/PROCUP/PROCUP,_fichas-30-.JPG",3456,4608,3,0.01,1700,15,0,0
"/media/juan/jc/archivos_represion/Ficheros/Gobernadores/Abarca_Alarcon/62-04-24_a_64-03-31,_ABARCA_ALARCON,_Raymundo/ABARCA_ALARCON,_Raymundo_fichas-117-.JPG",3456,4608,3,0.33,900,15,1,0
"/media/juan/jc/archivos_represion/Ficheros/Gobernadores/Abarca_Alarcon/62-04-24_a_64-03-31,_ABARCA_ALARCON,_Raymundo/ABARCA_ALARCON,_Raymundo_fichas-117-.JPG",3456,4608,3,0.01,900,15,1,0
"/media/juan/jc/archivos_represion/Ficheros/Gobernadores/Abarca_Alarcon/62-04-24_a_64-03-31,_ABARCA_ALARCON,_Raymundo/ABARCA_ALARCON,_Raymundo_fichas-117-.JPG",3456,4608,3,0.33,1100,15,1,0
"/media/juan/jc/archivos_represion/Ficheros/Gobernadores/Abarca_Alarcon/62-04-24_a_64-03-31,_ABARCA_ALARCON,_Raymundo/ABARCA_ALARCON,_Raymundo_fichas-117-.JPG",3456,4608,3,0.01,1100,15,1,0
"/media/juan/jc/archivos_represion/Ficheros/Gobernadores/Abarca_Alarcon/62-04-24_a_64-03-31,_ABARCA_ALARCON,_Raymundo/ABARCA_ALARCON,_Raymundo_fichas-117-.JPG",3456,4608,3,0.33,1200,15,1,0
"/media/juan/jc/archivos_represion/Ficheros/Gobernadores/Abarca_Alarcon/62-04-24_a_64-03-31,_ABARCA_ALARCON,_Raymundo/ABARCA_ALARCON,_Raymundo_fichas-117-.JPG",3456,4608,3,0.01,1200,15,1,0
"/media/juan/jc/archivos_represion/Ficheros/Gobernadores/Abarca_Alarcon/62-04-24_a_64-03-31,_ABARCA_ALARCON,_Raymundo/ABARCA_ALARCON,_Raymundo_fichas-117-.JPG",3456,4608,3,0.33,1300,15,1,0
"/media/juan/jc/archivos_represion/Ficheros/Gobernadores/Abarca_Alarcon/62-04-24_a_64-03-31,_ABARCA_ALARCON,_Raymundo/ABARCA_ALARCON,_Raymundo_fichas-117-.JPG",3456,4608,3,0.01,1300,15,1,0
"/media/juan/jc/archivos_represion/Ficheros/Gobernadores/Abarca_Alarcon/62-04-24_a_64-03-31,_ABARCA_ALARCON,_Raymundo/ABARCA_ALARCON,_Raymundo_fichas-117-.JPG",3456,4608,3,0.33,1700,15,1,0
"/media/juan/jc/archivos_represion/Ficheros/Gobernadores/Abarca_Alarcon/62-04-24_a_64-03-31,_ABARCA_ALARCON,_Raymundo/ABARCA_ALARCON,_Raymundo_fichas-117-.JPG",3456,4608,3,0.01,1700,15,1,0
/media/juan/jc/archivos_represion/Ficheros/ACNR_militantes/Miranda_Ramirez_Arturo/IMG_0233.JPG,3264,2448,3,0.33,900,15,0,0
/media/juan/jc/archivos_represion/Ficheros/ACNR_militantes/Miranda_Ramirez_Arturo/IMG_0233.JPG,3264,2448,3,0.01,900,15,0,0
/media/juan/jc/archivos_represion/Ficheros/ACNR_militantes/Miranda_Ramirez_Arturo/IMG_0233.JPG,3264,2448,3,0.33,1100,15,0,0
/media/juan/jc/archivos_represion/Ficheros/ACNR_militantes/Miranda_Ramirez_Arturo/IMG_0233.JPG,3264,2448,3,0.01,1100,15,0,0
/media/juan/jc/archivos_represion/Ficheros/ACNR_militantes/Miranda_Ramirez_Arturo/IMG_0233.JPG,3264,2448,3,0.33,1200,15,0,0
/media/juan/jc/archivos_represion/Ficheros/ACNR_militantes/Miranda_Ramirez_Arturo/IMG_0233.JPG,3264,2448,3,0.01,1200,15,0,0
/media/juan/jc/archivos_represion/Ficheros/ACNR_militantes/Miranda_Ramirez_Arturo/IMG_0233.JPG,3264,2448,3,0.33,1300,15,0,0
/media/juan/jc/archivos_represion/Ficheros/ACNR_militantes/Miranda_Ramirez_Arturo/IMG_0233.JPG,3264,2448,3,0.01,1300,15,0,0
/media/juan/jc/archivos_represion/Ficheros/ACNR_militantes/Miranda_Ramirez_Arturo/IMG_0233.JPG,3264,2448,3,0.33,1700,15,0,0
/media/juan/jc/archivos_represion/Ficheros/ACNR_militantes/Miranda_Ramirez_Arturo/IMG_0233.JPG,3264,2448,3,0.01,1700,15,0,0
/media/juan/jc/archivos_represion/Ficheros/ACNR_militantes/Solis_Morales_Concepcion/IMG_7890.JPG,3456,4608,3,0.33,900,15,1,0
/media/juan/jc/archivos_represion/Ficheros/ACNR_militantes/Solis_Morales_Concepcion/IMG_7890.JPG,3456,4608,3,0.01,900,15,1,0
/media/juan/jc/archivos_represion/Ficheros/ACNR_militantes/Solis_Morales_Concepcion/IMG_7890.JPG,3456,4608,3,0.33,1100,15,1,1
/media/juan/jc/archivos_represion/Ficheros/ACNR_militantes/Solis_Morales_Concepcion/IMG_7890.JPG,3456,4608,3,0.01,1100,15,1,1
/media/juan/jc/archivos_represion/Ficheros/ACNR_militantes/Solis_Morales_Concepcion/IMG_7890.JPG,3456,4608,3,0.33,1200,15,1,1
/media/juan/jc/archivos_represion/Ficheros/ACNR_militantes/Solis_Morales_Concepcion/IMG_7890.JPG,3456,4608,3,0.01,1200,15,1,1
/media/juan/jc/archivos_represion/Ficheros/ACNR_militantes/Solis_Morales_Concepcion/IMG_7890.JPG,3456,4608,3,0.33,1300,15,1,1
/media/juan/jc/archivos_represion/Ficheros/ACNR_militantes/Solis_Morales_Concepcion/IMG_7890.JPG,3456,4608,3,0.01,1300,15,1,1
/media/juan/jc/archivos_represion/Ficheros/ACNR_militantes/Solis_Morales_Concepcion/IMG_7890.JPG,3456,4608,3,0.33,1700,15,1,0
/media/juan/jc/archivos_represion/Ficheros/ACNR_militantes/Solis_Morales_Concepcion/IMG_7890.JPG,3456,4608,3,0.01,1700,15,1,0
/media/juan/jc/archivos_represion/Ficheros/ACNR_militantes/Martinez_Bravo_Eugenio/IMG_0130.JPG,2448,3264,3,0.33,900,15,1,1
/media/juan/jc/archivos_represion/Ficheros/ACNR_militantes/Martinez_Bravo_Eugenio/IMG_0130.JPG,2448,3264,3,0.01,900,15,1,1
/media/juan/jc/archivos_represion/Ficheros/ACNR_militantes/Martinez_Bravo_Eugenio/IMG_0130.JPG,2448,3264,3,0.33,1100,15,1,1
/media/juan/jc/archivos_represion/Ficheros/ACNR_militantes/Martinez_Bravo_Eugenio/IMG_0130.JPG,2448,3264,3,0.01,1100,15,1,1
/media/juan/jc/archivos_represion/Ficheros/ACNR_militantes/Martinez_Bravo_Eugenio/IMG_0130.JPG,2448,3264,3,0.33,1200,15,1,1
/media/juan/jc/archivos_represion/Ficheros/ACNR_militantes/Martinez_Bravo_Eugenio/IMG_0130.JPG,2448,3264,3,0.01,1200,15,1,1
/media/juan/jc/archivos_represion/Ficheros/ACNR_militantes/Martinez_Bravo_Eugenio/IMG_0130.JPG,2448,3264,3,0.33,1300,15,1,1
/media/juan/jc/archivos_represion/Ficheros/ACNR_militantes/Martinez_Bravo_Eugenio/IMG_0130.JPG,2448,3264,3,0.01,1300,15,1,1
/media/juan/jc/archivos_represion/Ficheros/ACNR_militantes/Martinez_Bravo_Eugenio/IMG_0130.JPG,2448,3264,3,0.33,1700,15,1,1
/media/juan/jc/archivos_represion/Ficheros/ACNR_militantes/Martinez_Bravo_Eugenio/IMG_0130.JPG,2448,3264,3,0.01,1700,15,1,1
"/media/juan/jc/archivos_represion/Ficheros/PPUA/Fichas/PPUA,_Fichas-145-.JPG",3456,4608,3,0.33,900,15,1,0
"/media/juan/jc/archivos_represion/Ficheros/PPUA/Fichas/PPUA,_Fichas-145-.JPG",3456,4608,3,0.01,900,15,1,0
"/media/juan/jc/archivos_represion/Ficheros/PPUA/Fichas/PPUA,_Fichas-145-.JPG",3456,4608,3,0.33,1100,15,1,0
"/media/juan/jc/archivos_represion/Ficheros/PPUA/Fichas/PPUA,_Fichas-145-.JPG",3456,4608,3,0.01,1100,15,0,0
"/media/juan/jc/archivos_represion/Ficheros/PPUA/Fichas/PPUA,_Fichas-145-.JPG",3456,4608,3,0.33,1200,15,1,0
"/media/juan/jc/archivos_represion/Ficheros/PPUA/Fichas/PPUA,_Fichas-145-.JPG",3456,4608,3,0.01,1200,15,1,0
"/media/juan/jc/archivos_represion/Ficheros/PPUA/Fichas/PPUA,_Fichas-145-.JPG",3456,4608,3,0.33,1300,15,1,0
"/media/juan/jc/archivos_represion/Ficheros/PPUA/Fichas/PPUA,_Fichas-145-.JPG",3456,4608,3,0.01,1300,15,1,0
"/media/juan/jc/archivos_represion/Ficheros/PPUA/Fichas/PPUA,_Fichas-145-.JPG",3456,4608,3,0.33,1700,15,1,0
"/media/juan/jc/archivos_represion/Ficheros/PPUA/Fichas/PPUA,_Fichas-145-.JPG",3456,4608,3,0.01,1700,15,1,0
"/media/juan/jc/archivos_represion/Ficheros/UAG/78-11-14_a_79-11-29/UAG,_fichas-19-.JPG",3456,4608,3,0.33,900,15,0,0
"/media/juan/jc/archivos_represion/Ficheros/UAG/78-11-14_a_79-11-29/UAG,_fichas-19-.JPG",3456,4608,3,0.01,900,15,0,0
"/media/juan/jc/archivos_represion/Ficheros/UAG/78-11-14_a_79-11-29/UAG,_fichas-19-.JPG",3456,4608,3,0.33,1100,15,1,0
"/media/juan/jc/archivos_represion/Ficheros/UAG/78-11-14_a_79-11-29/UAG,_fichas-19-.JPG",3456,4608,3,0.01,1100,15,1,0
"/media/juan/jc/archivos_represion/Ficheros/UAG/78-11-14_a_79-11-29/UAG,_fichas-19-.JPG",3456,4608,3,0.33,1200,15,0,0
"/media/juan/jc/archivos_represion/Ficheros/UAG/78-11-14_a_79-11-29/UAG,_fichas-19-.JPG",3456,4608,3,0.01,1200,15,0,0
"/media/juan/jc/archivos_represion/Ficheros/UAG/78-11-14_a_79-11-29/UAG,_fichas-19-.JPG",3456,4608,3,0.33,1300,15,1,0
"/media/juan/jc/archivos_represion/Ficheros/UAG/78-11-14_a_79-11-29/UAG,_fichas-19-.JPG",3456,4608,3,0.01,1300,15,1,0
"/media/juan/jc/archivos_represion/Ficheros/UAG/78-11-14_a_79-11-29/UAG,_fichas-19-.JPG",3456,4608,3,0.33,1700,15,1,0
"/media/juan/jc/archivos_represion/Ficheros/UAG/78-11-14_a_79-11-29/UAG,_fichas-19-.JPG",3456,4608,3,0.01,1700,15,0,0
"/media/juan/jc/archivos_represion/Ficheros/UAG/76-04-05_a_76-11-15/UAG,_fichas-64-.JPG",3456,4608,3,0.33,900,15,0,0
"/media/juan/jc/archivos_represion/Ficheros/UAG/76-04-05_a_76-11-15/UAG,_fichas-64-.JPG",3456,4608,3,0.01,900,15,0,0
"/media/juan/jc/archivos_represion/Ficheros/UAG/76-04-05_a_76-11-15/UAG,_fichas-64-.JPG",3456,4608,3,0.33,1100,15,1,0
"/media/juan/jc/archivos_represion/Ficheros/UAG/76-04-05_a_76-11-15/UAG,_fichas-64-.JPG",3456,4608,3,0.01,1100,15,1,0
"/media/juan/jc/archivos_represion/Ficheros/UAG/76-04-05_a_76-11-15/UAG,_fichas-64-.JPG",3456,4608,3,0.33,1200,15,1,0
"/media/juan/jc/archivos_represion/Ficheros/UAG/76-04-05_a_76-11-15/UAG,_fichas-64-.JPG",3456,4608,3,0.01,1200,15,1,0
"/media/juan/jc/archivos_represion/Ficheros/UAG/76-04-05_a_76-11-15/UAG,_fichas-64-.JPG",3456,4608,3,0.33,1300,15,0,0
"/media/juan/jc/archivos_represion/Ficheros/UAG/76-04-05_a_76-11-15/UAG,_fichas-64-.JPG",3456,4608,3,0.01,1300,15,0,0
"/media/juan/jc/archivos_represion/Ficheros/UAG/76-04-05_a_76-11-15/UAG,_fichas-64-.JPG",3456,4608,3,0.33,1700,15,1,0
"/media/juan/jc/archivos_represion/Ficheros/UAG/76-04-05_a_76-11-15/UAG,_fichas-64-.JPG",3456,4608,3,0.01,1700,15,1,0
/media/juan/jc/archivos_represion/Ficheros/Detenidos_Desaparecidos/Juangorena_Tamayo_Jesus_Guillermo/Juangorena_Tamayo_Jesus_Guillermo-24-.JPG,4608,3456,3,0.33,900,15,0,0
/media/juan/jc/archivos_represion/Ficheros/Detenidos_Desaparecidos/Juangorena_Tamayo_Jesus_Guillermo/Juangorena_Tamayo_Jesus_Guillermo-24-.JPG,4608,3456,3,0.01,900,15,0,0
/media/juan/jc/archivos_represion/Ficheros/Detenidos_Desaparecidos/Juangorena_Tamayo_Jesus_Guillermo/Juangorena_Tamayo_Jesus_Guillermo-24-.JPG,4608,3456,3,0.33,1100,15,0,0
/media/juan/jc/archivos_represion/Ficheros/Detenidos_Desaparecidos/Juangorena_Tamayo_Jesus_Guillermo/Juangorena_Tamayo_Jesus_Guillermo-24-.JPG,4608,3456,3,0.01,1100,15,0,0
/media/juan/jc/archivos_represion/Ficheros/Detenidos_Desaparecidos/Juangorena_Tamayo_Jesus_Guillermo/Juangorena_Tamayo_Jesus_Guillermo-24-.JPG,4608,3456,3,0.33,1200,15,0,0
/media/juan/jc/archivos_represion/Ficheros/Detenidos_Desaparecidos/Juangorena_Tamayo_Jesus_Guillermo/Juangorena_Tamayo_Jesus_Guillermo-24-.JPG,4608,3456,3,0.01,1200,15,0,0
/media/juan/jc/archivos_represion/Ficheros/Detenidos_Desaparecidos/Juangorena_Tamayo_Jesus_Guillermo/Juangorena_Tamayo_Jesus_Guillermo-24-.JPG,4608,3456,3,0.33,1300,15,0,0
/media/juan/jc/archivos_represion/Ficheros/Detenidos_Desaparecidos/Juangorena_Tamayo_Jesus_Guillermo/Juangorena_Tamayo_Jesus_Guillermo-24-.JPG,4608,3456,3,0.01,1300,15,0,0
/media/juan/jc/archivos_represion/Ficheros/Detenidos_Desaparecidos/Juangorena_Tamayo_Jesus_Guillermo/Juangorena_Tamayo_Jesus_Guillermo-24-.JPG,4608,3456,3,0.33,1700,15,0,0
/media/juan/jc/archivos_represion/Ficheros/Detenidos_Desaparecidos/Juangorena_Tamayo_Jesus_Guillermo/Juangorena_Tamayo_Jesus_Guillermo-24-.JPG,4608,3456,3,0.01,1700,15,0,0
/media/juan/jc/archivos_represion/Ficheros/Copreros/67-04-00_a_67-11-07/copreros_fichas-96-.JPG,1944,2592,3,0.33,900,15,1,0
/media/juan/jc/archivos_represion/Ficheros/Copreros/67-04-00_a_67-11-07/copreros_fichas-96-.JPG,1944,2592,3,0.01,900,15,1,0
/media/juan/jc/archivos_represion/Ficheros/Copreros/67-04-00_a_67-11-07/copreros_fichas-96-.JPG,1944,2592,3,0.33,1100,15,1,0
/media/juan/jc/archivos_represion/Ficheros/Copreros/67-04-00_a_67-11-07/copreros_fichas-96-.JPG,1944,2592,3,0.01,1100,15,1,0
